687841446767013888,5703,2677
687826841265172480,2845,1194
687818504314159109,2607,1007
687807801670897665,2500,743
687732144991551489,1840,699
687704180304273409,2545,884
687664829264453632,2015,539
687494652870668288,1987,608
687480748861947905,1665,256
687476254459715584,2060,563
687460506001633280,2130,573
687399393394311168,1969,663
687317306314240000,20934,9688
687312378585812992,4543,2014
687127927494963200,5687,2427
687124485711986689,2259,532
687109925361856513,6062,2611
687102708889812993,2438,1048
687096057537363968,2344,640
686947101016735744,8987,3373
686760001961103360,3671,1460
686749460672679938,3620,1544
686730991906516992,4327,1272
686683045143953408,2930,850
686618349602762752,3848,1446
686606069955735556,1976,578
686394059078897668,1813,719
686386521809772549,3398,929
686377065986265092,2313,596
686358356425093120,2291,720
686286779679375361,4166,1765
686050296934563840,2299,773
686035780142297088,1206,129
686034024800862208,3250,1236
686007916130873345,2592,449
686003207160610816,1901,676
685973236358713344,2204,556
685943807276412928,1694,635
685906723014619143,7834,3091
685681090388975616,2121,134
685667379192414208,2441,607
685663452032069632,3394,1551
685641971164143616,3059,830
685547936038666240,34371,16645
685532292383666176,3160,1221
685325112850124800,9890,4228
685321586178670592,2761,680
685315239903100929,3492,1146
685307451701334016,2157,467
685268753634967552,3226,1277
685198997565345792,2431,704
685169283572338688,4264,1508
684969860808454144,2462,401
684959798585110529,7096,3324
684940049151070208,3352,1106
684926975086034944,3647,493
684914660081053696,3661,1557
684902183876321280,1955,562
684880619965411328,2189,871
684830982659280897,36494,22910
684800227459624960,2833,1058
684594889858887680,9307,3746
684588130326986752,4287,1492
684567543613382656,3136,1305
684538444857667585,2760,1010
684481074559381504,4044,1240
684460069371654144,2068,589
684241637099323392,8499,3515
684225744407494656,1288,226
684222868335505415,3995,1462
684200372118904832,2252,1091
684195085588783105,1996,550
684188786104872960,3624,1249
684177701129875456,2105,713
684147889187209216,3109,1585
684122891630342144,2079,501
684097758874210310,4281,1526
683857920510050305,3966,1186
683852578183077888,2013,371
683849932751646720,2730,1040
683834909291606017,2731,1179
683828599284170753,2924,1123
683773439333797890,3485,1440
683742671509258241,6777,3522
683515932363329536,7668,3097
683498322573824003,3305,1023
683481228088049664,2752,1056
683462770029932544,2527,711
683449695444799489,4064,1709
683391852557561860,7942,2528
683357973142474752,3063,997
683142553609318400,3009,1105
683111407806746624,3532,966
683098815881154561,2256,701
683078886620553216,2066,598
683030066213818368,2240,772
682962037429899265,38497,17705
682808988178739200,1850,191
682788441537560576,2573,1185
682750546109968385,1587,463
682697186228989953,1368,380
682662431982772225,3175,1148
682638830361513985,2141,642
682429480204398592,3583,1239
682406705142087680,7914,1869
682393905736888321,2331,727
682389078323662849,1732,495
682303737705140231,3202,1063
682259524040966145,4341,1284
682242692827447297,3393,1252
682088079302213632,19043,10491
682059653698686977,5160,1791
682047327939461121,3340,1023
682032003584274432,6865,2136
682003177596559360,3281,1630
681981167097122816,2913,1094
681891461017812993,2566,877
681694085539872773,13306,4302
681679526984871937,1840,478
681654059175129088,2736,985
681610798867845120,1989,504
681579835668455424,3692,1379
681523177663676416,14918,6163
681340665377193984,1708,296
681339448655802368,9686,4312
681320187870711809,2762,799
681302363064414209,4105,1938
681297372102656000,3340,1016
681281657291280384,3343,1170
681261549936340994,1516,290
681242418453299201,1560,572
681231109724700672,2500,514
681193455364796417,3864,1575
680970795137544192,2524,709
680959110691590145,4738,2123
680940246314430465,3348,1120
680934982542561280,2160,466
680913438424612864,2496,657
680889648562991104,1837,386
680836378243002368,3603,1407
680805554198020098,2249,702
680801747103793152,2462,875
680798457301471234,2974,1107
680609293079592961,2742,754
680583894916304897,3770,1428
680497766108381184,4401,2018
680494726643068929,1787,510
680473011644985345,2652,791
680440374763077632,1512,535
680221482581123072,1515,306
680206703334408192,2954,1251
680191257256136705,2234,534
680176173301628928,4061,1662
680161097740095489,2417,780
680145970311643136,3764,1852
680130881361686529,2373,1007
680115823365742593,2820,963
680100725817409536,3715,1448
680085611152338944,13296,9479
680070545539371008,2679,929
679877062409191424,2052,684
679872969355714560,2263,702
679862121895714818,2555,658
679854723806179328,2973,1304
679844490799091713,2463,806
679828447187857408,37668,14880
679777920601223168,3202,1182
679736210798047232,2171,839
679729593985699840,2250,868
679722016581222400,1721,497
679530280114372609,4951,2198
679527802031484928,2750,763
679511351870550016,3504,1343
679503373272485890,3264,1560
679475951516934144,2172,674
679462823135686656,32940,19941
679405845277462528,2467,1270
679158373988876288,22262,8573
679148763231985668,2876,1093
679132435750195208,3078,1227
679111216690831360,6176,2706
679062614270468097,17698,8692
679047485189439488,2336,716
679001094530465792,2934,1306
678991772295516161,2414,1244
678969228704284672,1701,488
678800283649069056,2673,953
678798276842360832,3604,1255
678774928607469569,2900,969
678767140346941444,3666,1444
678764513869611008,1698,503
678755239630127104,7401,3495
678740035362037760,3896,1795
678708137298427904,5765,2556
678675843183484930,2978,1565
678643457146150913,2122,447
678446151570427904,4139,1653
678424312106393600,5603,2680
678410210315247616,4384,1927
678399652199309312,81917,33534
678396796259975168,1645,443
678389028614488064,1935,441
678380236862578688,2527,961
678341075375947776,1789,567
678334497360859136,1347,274
678278586130948096,11854,6406
678255464182861824,1639,394
678023323247357953,1997,405
678021115718029313,14210,6729
677961670166224897,3533,1779
677918531514703872,1398,432
677895101218201600,4997,2221
677716515794329600,3160,1016
677700003327029250,3508,1525
677698403548192770,1268,336
677687604918272002,2558,892
677673981332312066,3454,1576
677662372920729601,2015,1025
677644091929329666,1924,838
677573743309385728,2215,762
677565715327688705,1335,481
677557565589463040,2514,1224
677547928504967168,7155,3836
677530072887205888,1111,238
677335745548390400,3134,1880
677334615166730240,1399,307
677331501395156992,1128,246
677328882937298944,3743,1576
677314812125323265,1694,562
677301033169788928,1281,431
677269281705472000,2060,742
677228873407442944,3652,1720
677187300187611136,2813,971
676975532580409345,2864,1126
676957860086095872,2285,847
676949632774234114,1345,419
676948236477857792,2240,915
676946864479084545,1762,394
676942428000112642,2134,797
676936541936185344,13089,5145
676916996760600576,3055,1884
676897532954456065,2324,759
676864501615042560,2161,743
676821958043033607,23739,16357
676819651066732545,1855,697
676811746707918848,1454,444
676776431406465024,5148,2102
676617503762681856,2984,1029
676613908052996102,1119,205
676606785097199616,1935,459
676603393314578432,1196,403
676593408224403456,4707,2262
676590572941893632,941,132
676588346097852417,2390,834
676582956622721024,1237,291
676575501977128964,2669,1170
676533798876651520,1930,583
676496375194980353,1559,558
676470639084101634,11913,4884
676440007570247681,1765,694
676430933382295552,1433,361
676263575653122048,2134,578
676237365392908289,1261,306
676219687039057920,76875,32360
676215927814406144,1786,609
676191832485810177,2345,1077
676146341966438401,1974,692
676121918416756736,2213,1209
676101918813499392,2888,1210
676098748976615425,3086,1500
676089483918516224,1350,451
675898130735476737,1670,597
675891555769696257,2183,904
675888385639251968,2436,1003
675878199931371520,4273,1455
675870721063669760,1679,598
675853064436391936,2753,1355
675849018447167488,966,154
675845657354215424,2337,925
675822767435051008,1558,556
675820929667219457,1077,240
675798442703122432,10487,3524
675781562965868544,1660,493
675740360753160193,1196,360
675710890956750848,1934,857
675707330206547968,2026,727
675706639471788032,657,102
675534494439489536,1861,434
675531475945709568,1211,402
675522403582218240,1065,297
675517828909424640,1325,475
675501075957489664,17511,6040
675497103322386432,3206,1351
675489971617296384,1331,622
675483430902214656,1884,1012
675432746517426176,1562,593
675372240448454658,1730,529
675362609739206656,1069,237
675354435921575936,33511,17883
675349384339542016,3992,2341
675334060156301312,2840,1345
675166823650848770,3684,1672
675153376133427200,6415,2708
675149409102012420,3816,1746
675147105808306176,962,249
675146535592706048,1215,325
675145476954566656,2176,937
675135153782571009,1321,511
675113801096802304,1992,811
675111688094527488,986,262
675109292475830276,2848,1180
675047298674663426,1080,341
675015141583413248,2767,1247
675006312288268288,1005,236
675003128568291329,1587,489
674999807681908736,2287,1140
674805413498527744,873,368
674800520222154752,3065,889
674793399141146624,2549,1127
674790488185167872,1126,260
674788554665512960,827,218
674781762103414784,2037,1248
674774481756377088,1142,492
674767892831932416,1861,818
674764817387900928,797,247
674754018082705410,1384,466
674752233200820224,1486,483
674743008475090944,1432,573
674742531037511680,499,53
674739953134403584,1133,407
674737130913071104,661,96
674690135443775488,1169,483
674670581682434048,1638,675
674664755118911488,942,263
674646392044941312,1458,516
674644256330530816,1046,277
674638615994089473,1713,599
674632714662858753,1526,598
674606911342424069,953,102
674468880899788800,6333,2126
674447403907457024,1087,367
674436901579923456,1134,407
674422304705744896,1456,554
674416750885273600,694,145
674410619106390016,1221,481
674394782723014656,1524,591
674372068062928900,858,322
674330906434379776,570,76
674318007229923329,1437,529
674307341513269249,11500,7181
674291837063053312,14967,6078
674271431610523648,1590,752
674269164442398721,915,232
674265582246694913,1668,876
674262580978937856,1324,468
674255168825880576,1490,573
674082852460433408,763,176
674075285688614912,996,298
674063288070742018,6466,2278
674053186244734976,3373,1337
674051556661161984,1462,498
674045139690631169,1440,655
674042553264685056,733,132
674038233588723717,1117,424
674036086168010753,856,219
674024893172875264,1805,1264
674019345211760640,1150,309
674014384960745472,1582,665
674008982932058114,1211,365
673956914389192708,1973,991
673919437611909120,1184,378
673906403526995968,3231,1660
673887867907739649,942,257
673716320723169284,3128,776
673715861853720576,3592,2145
673711475735838725,1048,304
673709992831262724,859,283
673708611235921920,1093,297
673707060090052608,1109,403
673705679337693185,1270,411
673700254269775872,1456,590
673697980713705472,3849,2008
673689733134946305,1755,667
673688752737402881,1278,505
673686845050527744,1454,450
673680198160809984,1386,480
673662677122719744,1270,369
673656262056419329,722,248
673636718965334016,1121,370
673612854080196609,1608,740
673583129559498752,1206,375
673580926094458881,843,274
673576835670777856,1400,574
673363615379013632,1038,311
673359818736984064,1472,687
673355879178194945,1508,596
673352124999274496,1670,549
673350198937153538,752,218
673345638550134785,2546,1313
673343217010679808,981,278
673342308415348736,1290,600
673320132811366400,13640,8145
673317986296586240,881,266
673295268553605120,7601,3245
673270968295534593,1075,377
673240798075449344,1434,750
673213039743795200,2277,867
673148804208660480,1707,646
672997845381865473,1988,736
672995267319328768,967,307
672988786805112832,994,300
672984142909456390,1266,557
672980819271634944,1839,1027
672975131468300288,1700,934
672970152493887488,956,365
672968025906282496,1330,557
672964561327235073,1432,653
672902681409806336,1380,516
672898206762672129,910,431
672884426393653248,1564,849
672877615439593473,1043,378
672834301050937345,1325,581
672828477930868736,1266,504
672640509974827008,981,328
672622327801233409,1310,505
672614745925664768,1231,598
672609152938721280,1126,399
672604026190569472,1122,405
672594978741354496,1343,621
672591762242805761,959,342
672591271085670400,735,188
672538107540070400,1039,373
672523490734551040,648,175
672488522314567680,1127,447
672482722825261057,1147,617
672481316919734272,723,128
672475084225949696,1445,715
672466075045466113,1366,552
672272411274932228,6514,3466
672267570918129665,1517,628
672264251789176834,1152,343
672256522047614977,2838,1589
672254177670729728,1446,758
672248013293752320,1734,625
672245253877968896,693,162
672239279297454080,903,329
672231046314901505,1851,1039
672222792075620352,791,215
672205392827572224,2283,1179
672169685991993344,1029,376
672160042234327040,882,365
672139350159835138,1765,727
672125275208069120,2429,1166
672095186491711488,1010,374
672082170312290304,947,374
672068090318987265,1301,525
671896809300709376,8546,4245
671891728106971137,1344,585
671882082306625538,3499,1404
671879137494245376,1437,697
671874878652489728,1256,569
671866342182637568,1130,510
671855973984772097,914,454
671789708968640512,7119,3559
671768281401958400,1199,536
671763349865160704,1700,946
671744970634719232,1359,787
671743150407421952,745,236
671735591348891648,1463,773
671729906628341761,8575,4432
671561002136281088,12920,7369
671550332464455680,925,211
671547767500775424,1363,608
671544874165002241,1996,1068
671542985629241344,1099,574
671538301157904385,934,404
671536543010570240,1185,419
671533943490011136,1032,591
671528761649688577,847,265
671520732782923777,1409,535
671518598289059840,961,297
671511350426865664,1624,740
671504605491109889,7082,3614
671497587707535361,925,454
671488513339211776,1021,479
671486386088865792,580,208
671485057807351808,763,235
671390180817915904,1432,747
671362598324076544,1121,299
671357843010908160,402,150
671355857343524864,485,116
671347597085433856,963,438
671186162933985280,740,218
671182547775299584,1133,352
671166507850801152,885,358
671163268581498880,1675,1131
671159727754231808,377,84
671154572044468225,719,225
671151324042559489,672,158
671147085991960577,680,230
671141549288370177,1172,668
671138694582165504,930,412
671134062904504320,756,199
671122204919246848,3518,2569
671115716440031232,1374,792
671109016219725825,1157,449
670995969505435648,1113,299
670842764863651840,24815,8892
670840546554966016,598,198
670838202509447168,1124,710
670833812859932673,452,128
670832455012716544,741,224
670826280409919488,5600,4139
670823764196741120,784,197
670822709593571328,619,99
670815497391357952,3210,1567
670811965569282048,1142,275
670807719151067136,1170,500
670804601705242624,1986,977
670803562457407488,347,88
670797304698376195,741,242
670792680469889025,837,285
670789397210615808,669,246
670786190031921152,609,205
670783437142401025,829,403
670782429121134593,1580,787
670780561024270336,793,294
670778058496974848,330,74
670764103623966721,1083,431
670755717859713024,447,114
670733412878163972,974,524
670727704916926465,833,367
670717338665226240,1221,505
670704688707301377,775,378
670691627984359425,596,249
670679630144274432,755,290
670676092097810432,251,44
670668383499735048,10796,5135
670474236058800128,1536,775
670468609693655041,356,86
670465786746662913,980,564
670452855871037440,554,210
670449342516494336,1203,677
670444955656130560,6785,2021
670442337873600512,646,202
670435821946826752,1063,526
670434127938719744,1412,659
670433248821026816,330,114
670428280563085312,1392,639
670427002554466305,523,167
670421925039075328,1314,645
670420569653809152,631,321
670417414769758208,573,322
670411370698022913,2036,916
670408998013820928,561,229
670403879788544000,437,161
670385711116361728,564,216
670374371102445568,749,275
670361874861563904,329,69
670338931251150849,425,113
670319130621435904,3894,1245
670303360680108032,432,139
670290420111441920,712,292
670093938074779648,1034,340
670086499208155136,704,258
670079681849372674,2238,1263
670073503555706880,1588,806
670069087419133954,634,246
670061506722140161,770,348
670055038660800512,672,337
670046952931721218,650,181
670040295598354432,762,114
670037189829525505,591,281
670003130994700288,335,95
669993076832759809,328,86
669972011175813120,449,163
669970042633789440,306,62
669942763794931712,508,168
669926384437997569,376,106
669923323644657664,234,58
669753178989142016,823,408
669749430875258880,270,65
669684865554620416,521,90
669683899023405056,391,112
669682095984410625,352,136
669680153564442624,670,295
669661792646373376,807,449
669625907762618368,3555,1846
669603084620980224,953,367
669597912108789760,515,152
669583744538451968,1505,942
669573570759163904,438,143
669571471778410496,1603,1037
669567591774625800,236,56
669564461267722241,389,127
669393256313184256,369,78
669375718304980992,1344,744
669371483794317312,499,184
669367896104181761,470,160
669363888236994561,627,232
669359674819481600,370,127
669354382627049472,2734,1294
669353438988365824,652,266
669351434509529089,441,190
669328503091937280,1025,424
669327207240699904,580,119
669324657376567296,501,213
669216679721873412,1202,411
669214165781868544,442,170
669203728096960512,1012,488
669037058363662336,661,320
669015743032369152,744,381
669006782128353280,582,255
669000397445533696,21059,6485
668994913074286592,443,235
668992363537309700,749,355
668989615043424256,687,334
668988183816871936,903,479
668986018524233728,558,172
668981893510119424,544,314
668979806671884288,804,355
668975677807423489,1314,590
668967877119254528,145,24
668960084974809088,708,243
668955713004314625,283,72
668932921458302977,268,59
668902994700836864,321,102
668892474547511297,398,154
668872652652679168,531,306
668852170888998912,457,171
668826086256599040,437,140
668815180734689280,578,275
668779399630725120,707,377
668655139528511488,538,222
668645506898350081,897,541
668643542311546881,886,541
668641109086707712,1084,548
668636665813057536,1050,497
668633411083464705,2831,1678
668631377374486528,723,324
668627278264475648,321,118
668625577880875008,390,138
668623201287675904,1440,785
668620235289837568,204,43
668614819948453888,616,318
668587383441514497,1681,1097
668567822092664832,247,57
668544745690562560,519,232
668542336805281792,461,220
668537837512433665,253,77
668528771708952576,463,232
668507509523615744,329,110
668496999348633600,419,135
668484198282485761,432,239
668480044826800133,461,151
668466899341221888,887,525
668297328638447616,622,300
668291999406125056,245,32
668286279830867968,506,139
668274247790391296,829,234
668268907921326080,556,242
668256321989451776,1315,628
668248472370458624,1000,498
668237644992782336,6247,2896
668226093875376128,301,105
668221241640230912,514,200
668204964695683073,556,198
668190681446379520,657,199
668171859951755264,495,199
668154635664932864,501,321
668142349051129856,571,287
668113020489474048,671,246
667937095915278337,1269,801
667924896115245057,304,113
667915453470232577,209,56
667911425562669056,494,308
667902449697558528,854,381
667886921285246976,1896,1110
667885044254572545,819,495
